sofifa_id,long_name,nationality,overall,age,continent
189383,Mads  Winther AlbÃ¦k,Denmark,68,29,Europe
191083,Patrick Mortensen,Denmark,68,29,Europe
194726,Jakob Ahlmann,Denmark,68,28,Europe
201301,Daniel HÃ¸egh,Denmark,68,28,Europe
237840,Magnus Kofod Andersen,Denmark,67,20,Europe
232711,Jens Stage,Denmark,67,22,Europe
233705,Jacob Lungi SÃ¸rensen,Denmark,67,21,Europe
240040,Carlo Holse,Denmark,67,20,Europe
215443,Philip Zinckernagel,Denmark,67,24,Europe
204164,Alexander Ludwig,Denmark,67,26,Europe
207916,Lasse Vigen,Denmark,67,24,Europe
225273,Mads DÃ¸hr Thychosen,Denmark,67,22,Europe
199748,Jonas Knudsen,Denmark,67,26,Europe
210713,Frederik Holst,Denmark,67,24,Europe
213530,Nicolai Poulsen,Denmark,67,25,Europe
200209,Nicolai Larsen,Denmark,67,28,Europe
204152,Jens JÃ¸nsson,Denmark,67,26,Europe
201527,Ryan Johnson Laursen,Denmark,67,27,Europe
162407,Michael Jakobsen,Denmark,67,33,Europe
172561,Michael Lumb,Denmark,67,31,Europe
197981,Simon Makienok Christoffersen,Denmark,67,28,Europe
199747,Jesper AlkÃ¦rsig Lauridsen,Denmark,67,28,Europe
201265,Nicklas Helenius,Denmark,67,28,Europe
204821,Youssef Toutouh,Denmark,67,26,Europe
209711,Rasmus Thelander,Denmark,67,27,Europe
221924,Kasper Fisker Jensen,Denmark,67,31,Europe
234482,Jesper Christjansen,Denmark,67,31,Europe
245235,Alexander Hartmann Bah,Denmark,66,21,Europe
229082,Oliver Abildgaard,Denmark,66,23,Europe
213835,Jens-Martin Gammelby,Denmark,66,24,Europe
229873,Alexander Munksgaard,Denmark,66,21,Europe
212287,Andreas MaxsÃ¸,Denmark,66,25,Europe
213815,Mikael Uhre,Denmark,66,24,Europe
213543,Kasper Pedersen,Denmark,66,26,Europe
229036,SÃ¸ren Reese,Denmark,66,25,Europe
210646,AndrÃ© Ibsen RÃ¸mer,Denmark,66,25,Europe
205072,Daniel Alexander Pedersen,Denmark,66,26,Europe
194569,Casper Sloth,Denmark,66,27,Europe
142270,Johnny Juul Thomsen,Denmark,66,37,Europe
152038,Johan Absalonsen,Denmark,66,33,Europe
172041,Tobias Pilegaard Mikkelsen,Denmark,66,32,Europe
172555,Ronnie Schwartz Nielsen,Denmark,66,29,Europe
179646,Jesper JuelsgÃ¥rd Kristensen,Denmark,66,30,Europe
184143,Anders K. Jacobsen,Denmark,66,29,Europe
184222,Jesper Rask,Denmark,66,30,Europe
198534,Marcel RÃ¸mer,Denmark,66,27,Europe
199746,Jesper BÃ¸ge Pedersen,Denmark,66,29,Europe
204987,Bror Blume,Denmark,66,27,Europe
205535,Troels KlÃ¸ve Hallstrom,Denmark,66,28,Europe
228410,Daniel Iversen,Denmark,65,21,Europe
236918,Anders Dreyer,Denmark,65,21,Europe
229725,Mathias Kristensen,Denmark,65,22,Europe
235244,Rasmus Nicolaisen,Denmark,65,22,Europe
223186,Jens Jakob Thomasen,Denmark,65,23,Europe
225948,Rasmus Lauritsen,Denmark,65,23,Europe
228419,Mads Juel Andersen,Denmark,65,21,Europe
224859,Nikolai Laursen,Denmark,65,21,Europe
212170,Mikkel Desler,Denmark,65,24,Europe
226232,Jannik Pohl,Denmark,65,23,Europe
214099,Mads Aaquist,Denmark,65,24,Europe
241139,Benjamin Hansen,Denmark,65,25,Europe
231828,Frederik Tingager,Denmark,65,26,Europe
234489,Frederik GytkjÃ¦r,Denmark,65,26,Europe
237217,Niko Hansen,Denmark,65,24,Europe
193594,Simon Jakobsen,Denmark,65,28,Europe
229083,Christian Jakobsen,Denmark,65,26,Europe
125586,Stephan Maigaard Andersen,Denmark,65,37,Europe
155567,Peter Nymann Mikkelsen,Denmark,65,36,Europe
188807,Kevin Conboy,Denmark,65,31,Europe
188978,Marc Pedersen,Denmark,65,29,Europe
215695,Lasse Nielsen,Denmark,65,32,Europe
234671,Jens Odgaard,Denmark,64,20,Europe
234501,Daniel Anyembe,Denmark,64,20,Europe
239175,Julius Eskesen,Denmark,64,20,Europe
244669,Morten Hjulmand,Denmark,64,20,Europe
233213,Viktor Tranberg,Denmark,64,22,Europe
220663,Mikkel KallesÃ¸e,Denmark,64,22,Europe
234521,Sammy Skytte,Denmark,64,22,Europe
236758,Oliver Christensen,Denmark,64,20,Europe
212417,Pascal Gregor,Denmark,64,25,Europe
227520,Tobias Sahlquist,Denmark,64,24,Europe
223861,Svenn Crone,Denmark,64,24,Europe
240335,Bjarke Jacobsen,Denmark,64,25,Europe
212045,Casper HÃ¸jer Nielsen,Denmark,64,24,Europe
234502,Kasper Enghardt,Denmark,64,27,Europe
211095,Nicolai Brock-Madsen,Denmark,64,26,Europe
239170,Vito HammershÃ¸j-Mistrati,Denmark,64,27,Europe
155551,Jonas Borring,Denmark,64,34,Europe
155757,Martin Ã˜rnskov,Denmark,64,33,Europe
172568,Matti Lund Nielsen,Denmark,64,31,Europe
201277,Mathias Nielsen,Denmark,64,28,Europe
202661,David Boysen,Denmark,64,28,Europe
238379,Nikolas Nartey,Denmark,63,19,Europe
234522,Jeppe Okkels,Denmark,63,19,Europe
236875,Andreas Poulsen,Denmark,63,19,Europe
244724,Emil Frederiksen,Denmark,63,18,Europe
240974,Magnus Mattsson,Denmark,63,20,Europe
244692,Jacob Christensen,Denmark,63,18,Europe
229436,Stefan Gartenmann,Denmark,63,22,Europe
234677,Rasmus Thellufsen Pedersen,Denmark,63,22,Europe
236445,Joel Kabongo,Denmark,63,21,Europe
233212,Andreas Skovgaard,Denmark,63,22,Europe
224483,Mathias Greve,Denmark,63,24,Europe
213528,Jakob BlÃ¥bjerg,Denmark,63,24,Europe
224482,Jeppe Brinch-Vilhelmsen,Denmark,63,24,Europe
205038,Frederik Helstrup Jensen,Denmark,63,26,Europe
220479,Patrick Olsen,Denmark,63,25,Europe
213871,Kasper Junker,Denmark,63,25,Europe
198436,Mads Dittmer Hvilsom,Denmark,63,26,Europe
210647,Frederik MÃ¸ller,Denmark,63,25,Europe
239636,Ayo Simon Okosun,Denmark,63,25,Europe
237015,Mikkel Mena Qvist,Denmark,63,26,Europe
152031,Thomas Kortegaard,Denmark,63,34,Europe
172516,Martin Spelmann,Denmark,63,32,Europe
172549,Anders Degn Randrup,Denmark,63,30,Europe
200058,Tonny Brochmann Christiansen,Denmark,63,29,Europe
215684,Kevin Mensah,Denmark,63,28,Europe
215940,Oliver Lund,Denmark,63,28,Europe
216134,Kristoffer Pallesen,Denmark,63,29,Europe
223694,Erik Marxen,Denmark,63,28,Europe
234484,Lasse Fosgaard,Denmark,63,32,Europe
239158,Rasmus Minor,Denmark,63,31,Europe
242599,Rune Frantsen,Denmark,63,27,Europe
246402,Mads Bidstrup,Denmark,62,18,Europe
245849,Mathias Ross,Denmark,62,18,Europe
234472,Mads Bech SÃ¸rensen,Denmark,62,20,Europe
235636,Mads Emil Madsen,Denmark,62,21,Europe
231616,Emil Riis,Denmark,62,21,Europe
234629,Kristian Dirks Riis,Denmark,62,22,Europe
250850,Anders HagelskjÃ¦r,Denmark,62,22,Europe
227041,Lasse Emil Nielsen,Denmark,62,25,Europe
163135,Michael TÃ¸rnes,Denmark,62,33,Europe
172573,Patrick Kristensen,Denmark,62,32,Europe
205091,Nicholas Gotfredsen,Denmark,62,30,Europe
215693,Thomas Mikkelsen,Denmark,62,35,Europe
239159,AndrÃ© Riel,Denmark,62,29,Europe
234658,Oscar Hedvall,Denmark,61,20,Europe
242600,Nicklas Strunck Jakobsen,Denmark,61,19,Europe
231237,Peter Vindahl Jensen,Denmark,61,21,Europe
234982,Magnus Christensen,Denmark,61,21,Europe
247086,Louka Prip,Denmark,61,22,Europe
240129,Mathias Haarup,Denmark,61,23,Europe
229724,Marco Lund,Denmark,61,23,Europe
229627,Adnan Mohammad,Denmark,61,22,Europe
213527,Patrick Da Silva,Denmark,61,24,Europe
201945,Danny Kwasi Amankwaa,Denmark,61,25,Europe
202436,Jacob TjÃ¸rnelund,Denmark,61,27,Europe
204301,Marc  Rochester SÃ¸rensen,Denmark,61,26,Europe
142266,Dennis Flinta,Denmark,61,35,Europe
189377,SÃ¸ren Frederiksen,Denmark,61,29,Europe
215660,Jonas Thorsen,Denmark,61,29,Europe
243817,Elias SÃ¸rensen,Denmark,60,19,Europe
245264,Mikkel Kaufmann,Denmark,60,18,Europe
238132,Nicklas RÃ¸jkjÃ¦r,Denmark,60,20,Europe
234369,Marcus MÃ¸lvadgaard,Denmark,60,19,Europe
250851,Frederik Alves,Denmark,60,19,Europe
231233,Mark Brink,Denmark,60,21,Europe
228799,Mikkel Pedersen,Denmark,60,23,Europe
224311,Frederik BÃ¸rsting,Denmark,60,24,Europe
225133,Mikkel Maigaard,Denmark,60,23,Europe
224515,Jeppe Friborg Simonsen,Denmark,60,23,Europe
242515,Wessam Abou Ali,Denmark,59,20,Europe
236783,Kasper Lunding,Denmark,59,19,Europe
238726,Gustav Marcussen,Denmark,59,21,Europe
245076,Luka Racic,Denmark,59,20,Europe
251356,Nicolai Vallys,Denmark,59,22,Europe
229504,Frederik Lauenborg,Denmark,59,22,Europe
228757,Marcus Mathisen,Denmark,59,23,Europe
234476,Andreas Albers Nielsen,Denmark,59,29,Europe
243371,Mathias JÃ¸rgensen,Denmark,58,18,Europe
243284,Frederik Winther,Denmark,58,18,Europe
238157,Mads Roerslev Rasmussen,Denmark,58,20,Europe
229050,Oskar Buur Rasmussen,Denmark,58,21,Europe
239983,Valance Nambishi,Denmark,58,21,Europe
225536,Rezan Corlu,Denmark,58,21,Europe
238309,Tobias Damsgaard,Denmark,58,21,Europe
227567,Malte Kiilerich,Denmark,58,23,Europe
251090,Emil Holten,Denmark,58,22,Europe
237519,Nicholas Marfelt,Denmark,58,24,Europe
216355,Oliver Thychosen,Denmark,58,26,Europe
251128,Nicolai Geertsen,Denmark,58,28,Europe
245741,Jesper LindstrÃ¸m,Denmark,57,19,Europe
241655,Kasper Thiesson Kristensen,Denmark,57,19,Europe
241138,Alexander AmmitzbÃ¸ll,Denmark,57,20,Europe
234490,Mads Kaalund,Denmark,57,22,Europe
210715,Andreas Hansen,Denmark,57,23,Europe
243366,Oliver Klitten,Denmark,56,19,Europe
239147,Oskar Snorre,Denmark,56,20,Europe
243203,Kasper Waarst HÃ¸gh,Denmark,56,18,Europe
238725,Kevin Tshiembe,Denmark,56,22,Europe
250852,Andreas Heimer,Denmark,56,21,Europe
236794,Jonas Dakir,Denmark,56,22,Europe
228362,Gustav Dahl,Denmark,56,23,Europe
239767,Adrian Kappenberger,Denmark,56,22,Europe
250855,Sebastian JÃ¸rgensen,Denmark,55,19,Europe
243348,Lukas Sparre Klitten,Denmark,55,19,Europe
251595,Nikolas Dyhr,Denmark,55,18,Europe
243699,Frederik Ibsen,Denmark,55,22,Europe
238009,Martin Frese,Denmark,55,21,Europe
239927,Oliver Ottesen,Denmark,55,20,Europe
251594,Peter Therkildsen,Denmark,55,21,Europe
209699,Mathias RosenÃ¸rn,Denmark,55,26,Europe
242633,Morten Frendrup,Denmark,54,18,Europe
246424,Joachim Rothmann,Denmark,54,19,Europe
247489,Ahmed Daghim,Denmark,54,18,Europe
237930,Sebastian Lund Hausner,Denmark,54,19,Europe
241269,Andreas Bruus,Denmark,54,20,Europe
246709,Anton Skipper Hendriksen,Denmark,54,19,Europe
245384,Peter Buch Christiansen,Denmark,54,19,Europe
250912,Jeppe Pedersen,Denmark,54,18,Europe
250998,SÃ¸ren Tengstedt,Denmark,54,19,Europe
234672,Oliver KjÃ¦rgaard,Denmark,54,20,Europe
248380,Mads Hjalmer Hansen,Denmark,54,18,Europe
241988,Alexander Baun,Denmark,54,23,Europe
248187,Daniel ObbekjÃ¦r,Denmark,53,16,Europe
245684,Jonas Mortensen,Denmark,53,18,Europe
248824,Peter Bjur,Denmark,53,19,Europe
243347,Anders BÃ¦rtelsen,Denmark,53,19,Europe
234659,Jeppe Gertsen,Denmark,53,22,Europe
252581,Jacob Linnet,Denmark,53,24,Europe
243891,Mads Larsen,Denmark,52,17,Europe
247490,Jacob Haahr,Denmark,52,17,Europe
243369,Jonathan Harboe,Denmark,52,19,Europe
247491,Magnus Anbo,Denmark,52,18,Europe
243130,Daniel Andersen,Denmark,52,18,Europe
243892,Simon BÃ¦kgÃ¥rd,Denmark,52,19,Europe
239086,Daniel ThÃ¸gersen,Denmark,52,19,Europe
242690,Simon Graves Jensen,Denmark,52,20,Europe
250999,Hamse Hussein,Denmark,52,19,Europe
252366,Magnus Dalsgaard,Denmark,52,19,Europe
243283,Magnus Hee Westergaard,Denmark,52,21,Europe
243267,Marcus Backmann,Denmark,52,21,Europe
240572,Emilio Simonsen,Denmark,51,19,Europe
242712,Adam SÃ¸rensen,Denmark,51,18,Europe
247868,Matthias PrÃ¦st,Denmark,51,19,Europe
238926,Oliver Haurits,Denmark,51,18,Europe
243306,Mathias Madsen,Denmark,51,17,Europe
243230,Marcus Gudmann,Denmark,51,19,Europe
247834,Patrick Egelund,Denmark,51,18,Europe
250854,Rasmus Carstensen,Denmark,51,19,Europe
234096,Benjamin Hvidt,Denmark,51,19,Europe
246753,Mads Kikkenborg,Denmark,51,19,Europe
246240,Hans Christian Bernat,Denmark,50,18,Europe
246158,Mads Hermansen,Denmark,50,18,Europe
250853,Pelle Mattsson,Denmark,50,17,Europe
252043,Oliver Funch,Denmark,50,18,Europe
247782,Kasper JÃ¸rgensen,Denmark,50,19,Europe
251908,Oliver Villadsen,Denmark,50,17,Europe
243876,Mads FrÃ¸kjÃ¦r-Jensen,Denmark,50,19,Europe
251129,Gustav Harlev,Denmark,50,21,Europe
250960,Oliver Bundgaard,Denmark,49,18,Europe
245291,Mathies Skjellerup,Denmark,49,23,Europe
248360,Tobias Klysner,Denmark,48,17,Europe
202126,Harry Kane,England,89,25,Europe
202652,Raheem Sterling,England,88,24,Europe
233049,Jadon Sancho,England,84,19,Europe
211117,Bamidele Alli,England,84,23,Europe
188377,Kyle Walker,England,84,29,Europe
231281,Trent Alexander-Arnold,England,83,20,Europe
231677,Marcus Rashford,England,83,21,Europe
203574,John Stones,England,83,25,Europe
204935,Jordan Pickford,England,83,25,Europe
183711,Jordan Brian Henderson,England,83,29,Europe
203263,Harry Maguire,England,82,26,Europe
207494,Jesse Lingard,England,82,26,Europe
208830,Jamie Vardy,England,82,32,Europe
205988,Luke Shaw,England,81,23,Europe
138412,James Philip Milner,England,81,33,Europe
225100,Joe Gomez,England,80,22,Europe
222400,Harry Winks,England,80,23,Europe
198784,Alex Oxlade-Chamberlain,England,80,25,Europe
207599,Michael Keane,England,80,26,Europe
196978,Callum Wilson,England,80,27,Europe
54050,Wayne Mark Rooney,England,80,33,Europe
163155,Ben Foster,England,80,36,Europe
163264,Tom Heaton,England,80,33,Europe
169595,Danny Rose,England,80,28,Europe
186345,Kieran Trippier,England,80,28,Europe
189881,Chris Smalling,England,80,29,Europe
229880,Aaron Wan-Bissaka,England,79,21,Europe
213666,Ruben Loftus-Cheek,England,79,23,Europe
229984,Ben Chilwell,England,79,22,Europe
205569,James  Ward-Prowse,England,79,24,Europe
220697,James Maddison,England,79,22,Europe
202335,Eric Dier,England,79,25,Europe
199189,Ross Barkley,England,79,25,Europe
202695,James Tarkowski,England,79,26,Europe
203841,Nick Pope,England,79,27,Europe
194957,Phil Jones,England,79,27,Europe
180819,Adam David Lallana,England,79,31,Europe
189461,Jack Wilshere,England,79,27,Europe
234378,Declan Rice,England,78,20,Europe
203042,Jack Butland,England,78,26,Europe
203487,Jamaal Lascelles,England,78,25,Europe
199915,Lewis Dunk,England,78,27,Europe
169705,Ryan Bertrand,England,78,29,Europe
173546,James Tomkins,England,78,30,Europe
183125,Troy Deeney,England,78,31,Europe
186146,Daniel Nii Tackie Mensah Welbeck,England,78,28,Europe
186905,Ashley Barnes,England,78,29,Europe
189682,Ben Mee,England,78,29,Europe
190456,Nathaniel Edwin Clyne,England,78,28,Europe
190717,Michail Antonio,England,78,29,Europe
193011,Steve Cook,England,78,28,Europe
194932,Andros Townsend,England,78,27,Europe
206517,Jack Grealish,England,77,23,Europe
224294,Lewis Cook,England,77,22,Europe
221479,Dominic Calvert-Lewin,England,77,22,Europe
206516,Will Hughes,England,77,24,Europe
198719,Nathan Redmond,England,77,25,Europe
202048,Conor  Coady,England,77,26,Europe
189165,Jonjo Shelvey,England,77,27,Europe
150724,Joe Hart,England,77,32,Europe
152908,Ashley Young,England,77,33,Europe
164464,Bradley Wright-Phillips,England,77,34,Europe
164468,Gary Cahill,England,77,33,Europe
164859,Theo  Walcott,England,77,30,Europe
172937,Glenn Murray,England,77,35,Europe
183427,Fabian Delph,England,77,29,Europe
186132,Danny Drinkwater,England,77,29,Europe
189280,Ashley Westwood,England,77,29,Europe
237692,Philip Foden,England,76,19,Europe
230899,Ademola Lookman,England,76,21,Europe
231352,Tammy Abraham,England,76,21,Europe
206115,Isaac Hayden,England,76,24,Europe
216325,Angus Gunn,England,76,23,Europe
228295,Rob Holding,England,76,23,Europe
201155,Ravel Morrison,England,76,26,Europe
204760,Charlie Taylor,England,76,25,Europe
189324,Alex McCarthy,England,76,29,Europe
195859,Danny Ings,England,76,26,Europe
50542,Jermain  Defoe,England,76,36,Europe
53914,Phil Jagielka,England,76,36,Europe
152879,Mark Noble,England,76,32,Europe
169706,Jack Cork,England,76,30,Europe
169792,Jay Rodriguez,England,76,29,Europe
182184,Dale Stephens,England,76,30,Europe
183130,Marc Albrighton,England,76,29,Europe
189615,Aaron Cresswell,England,76,29,Europe
189725,Tom Cleverley,England,76,29,Europe
190885,Adam Smith,England,76,28,Europe
194138,Andre Gray,England,76,28,Europe
205670,Dwight Gayle,England,76,28,Europe
233064,Mason Mount,England,75,20,Europe
235883,Ryan Sessegnon,England,75,19,Europe
233306,Dean Henderson,England,75,22,Europe
234742,Harvey Lewis Barnes,England,75,21,Europe
225782,Ainsley Maitland-Niles,England,75,21,Europe
224371,Jarrod Bowen,England,75,22,Europe
230005,Tom Davies,England,75,21,Europe
224081,Kalvin Phillips,England,75,23,Europe
225024,Mason Holgate,England,75,22,Europe
205989,Calum Chambers,England,75,24,Europe
206075,Sam Johnstone,England,75,26,Europe
213689,Ben Pearson,England,75,24,Europe
220633,Demarai Gray,England,75,23,Europe
205897,Nathaniel Chalobah,England,75,24,Europe
206594,Solly March,England,75,24,Europe
184037,Martin Kelly,England,75,29,Europe
195479,James Tavernier,England,75,27,Europe
221587,Joe Lolley,England,75,26,Europe
135883,Simon Francis,England,75,34,Europe
157665,Scott Dann,England,75,32,Europe
163631,Leighton Baines,England,75,34,Europe
172768,Andrew Surman,England,75,32,Europe
182836,Andy Carroll,England,75,30,Europe
183546,Jonathan Hogg,England,75,30,Europe
184749,Dan Gosling,England,75,29,Europe
186115,Kieran  Gibbs,England,75,29,Europe
189446,Junior Stanislas,England,75,29,Europe
194806,Craig Dawson,England,75,29,Europe
195671,Charlie Austin,England,75,29,Europe
199633,Matthew Lowton,England,75,30,Europe
240740,Callum Hudson-Odoi,England,74,18,Europe
243282,Dwight McNeil,England,74,19,Europe
228332,Hamza Choudhury,England,74,21,Europe
221982,Patrick Roberts,England,74,22,Europe
226093,Che Adams,England,74,22,Europe
202697,Jack Stephens,England,74,25,Europe
221697,Ollie Watkins,England,74,23,Europe
227927,Kyle Walker-Peters,England,74,22,Europe
199580,Connor Goldson,England,74,26,Europe
212300,Jack O'Connell,England,74,25,Europe
200408,Ben Gibson,England,74,26,Europe
207616,Adam Webster,England,74,24,Europe
211098,Bradley Dack,England,74,25,Europe
212419,Tyrone Mings,England,74,26,Europe
204464,Joe Ralls,England,74,25,Europe
205346,Ryan Fredericks,England,74,26,Europe
205360,Kemar Roofe,England,74,26,Europe
152747,Aaron  Lennon,England,74,32,Europe
163050,Billy Sharp,England,74,33,Europe
163761,Curtis  Davies,England,74,34,Europe
169214,Scott Sinclair,England,74,30,Europe
187033,Sean Morrison,England,74,28,Europe
238074,Reece James,England,73,19,Europe
224520,Ryan Kent,England,73,22,Europe
231485,Axel Tuanzebe,England,73,21,Europe
213418,Chuba Akpom,England,73,23,Europe
208534,Alfie Mawson,England,73,25,Europe
224263,Jonjoe Kenny,England,73,22,Europe
205540,Jordon  Ibe,England,73,23,Europe
203505,Joe  Bryan,England,73,25,Europe
200758,Liam Moore,England,73,26,Europe
193331,Karl Darlow,England,73,28,Europe
203502,Bobby Decordova-Reid,England,73,26,Europe
205351,Alex  Pritchard,England,73,26,Europe
169078,Luke Anthony Freeman,England,73,27,Europe
204215,Adam Reach,England,73,26,Europe
156253,Joe Lewis,England,73,31,Europe
169638,Charlie Daniels,England,73,32,Europe
172203,Fraser Forster,England,73,31,Europe
172960,Lewis Grabban,England,73,31,Europe
183422,Jonny Howson,England,73,31,Europe
183774,Ryan Bennett,England,73,29,Europe
184274,Chris Basham,England,73,30,Europe
186392,Joel Ward,England,73,29,Europe
189059,Jake Livermore,England,73,29,Europe
196916,Marlon Pack,England,73,28,Europe
202408,Aden Flint,England,73,29,Europe
