sofifa_id,long_name,nationality,overall,age
200466,Vitus Eicher,Germany,67,28
200553,ë‚¨ì¤€ìž¬ å—å›å®°,Korea Republic,67,31
200806,Richard Smallwood,England,67,28
200895,Josh Morris,England,67,27
200898,Ali Crawford,Scotland,67,27
200922,Sven Schipplock,Germany,67,30
200981,Nicolao Dumitru,Italy,67,27
201265,Nicklas Helenius,Denmark,67,28
201352,Alessandro Iacobucci,Italy,67,28
201362,JosÃ© Antonio Pardo Lucas,Spain,67,31
201408,Salvatore D'Elia,Italy,67,30
201875,Jeff Attinella,United States,67,30
202064,Luis Carlos Arias Cardona,Colombia,67,34
202170,Michael Boxall,New Zealand,67,30
202231,HÃ©ctor JimÃ©nez,United States,67,30
202413,HernÃ¡n Daniel Santana Trujillo,Spain,67,28
202754,Cornel RÃ¢pÄƒ,Romania,67,29
202952,ë°•ì§„í¬ æœ´çé“º,Korea Republic,67,31
202974,ì‹ ì„¸ê³„ ç”³è¥¿æ¡‚,Korea Republic,67,28
203173,Alberto Noguera Ripoll,Spain,67,29
203216,HÃ©ctor HernÃ¡ndez Ortega,Spain,67,28
203309,Benjamin Halloran,Australia,67,27
203377,Adnane Tighadouini,Morocco,67,26
203457,Mathias Fetsch,Germany,67,30
203528,Alhassane Bangoura,Guinea,67,27
203606,JiÅ™Ã­ SkalÃ¡k,Czech Republic,67,27
204071,Gerard BadÃ­a CortÃ©s,Spain,67,29
204080,Adriano Montalto,Italy,67,31
204203,Francesc Xavier Molina Arias,Spain,67,32
204271,Galder CerrajerÃ­a LÃ³pez,Spain,67,30
204489,Stanley Elbers,Netherlands,67,27
204821,Youssef Toutouh,Denmark,67,26
205085,Wilson Kamavuaka,DR Congo,67,29
205465,Martin PuÅ¡iÄ‡,Austria,67,31
205676,Sergio BlÃ¡zquez SÃ¡nchez,Spain,67,28
206549,Evan Bush,United States,67,33
206633,Luis Silva,United States,67,30
206635,Nick DeLeon,United States,67,28
207531,Stefan Thesker,Germany,67,28
207741,Mart Lieder,Netherlands,67,29
208371,Mohammed Saeid,Sweden,67,28
208455,ìµœì„±ê·¼ å´”åœ£æ ¹,Korea Republic,67,27
208521,FrÃ©dÃ©ric Brillant,France,67,34
208974,Hattan Bahebri,Saudi Arabia,67,26
209017,Samuel Rosa GonÃ§alves,Brazil,67,28
209711,Rasmus Thelander,Denmark,67,27
210140,Abdullah Al Mayoof,Saudi Arabia,67,32
210147,Mansour Al Harbi,Saudi Arabia,67,31
210182,Mohammed Jahfali,Saudi Arabia,67,28
210209,Muhannad Asiri,Saudi Arabia,67,32
210527,Pape Paye,France,67,29
210787,Mauro Dos Santos,Argentina,67,29
210826,Luis Felipe Gallegos,Chile,67,27
211561,Cassiano Dias Moreira,Brazil,67,30
211850,Manfred Starke,Namibia,67,28
211870,Dimitrij Nazarov,Azerbaijan,67,29
211880,Maximilian WelzmÃ¼ller,Germany,67,29
211952,Maximilian Thiel,Germany,67,26
213117,Stefan Lex,Germany,67,29
213327,Aleksandar JovanoviÄ‡,Australia,67,29
213338,Jonathan Ring,Sweden,67,27
213618,Diego Vallejos,Chile,67,29
213878,Welinton JÃºnior Ferreira dos Santos,Brazil,67,26
214005,VÃ­ctor Hugo Giraldo LÃ³pez,Colombia,67,33
214063,Eduardo Ignacio FarÃ­as Diaz,Chile,67,30
214091,Gilberto GarcÃ­a Olarte,Colombia,67,32
214094,CÃ©sar Augusto Arias Moros,Colombia,67,31
214319,Francisco Javier RodrÃ­guez Ibarra,Colombia,67,32
214331,Luis Carlos Ruiz Morales,Colombia,67,32
214406,Albert Alejandro Acevedo Vergara,Chile,67,36
214493,Jorge AndrÃ©s Aguirre Restrepo,Colombia,67,32
214630,Augusto Barrios,Chile,67,28
214684,SebastiÃ¡n Ã“scar Jaime,Argentina,67,32
214837,Jorge MatÃ­as Donoso Garate,Chile,67,32
214969,Fernando Godoy,Argentina,67,29
214987,GermÃ¡n Voboril,Argentina,67,32
215072,Cristian DÃ­az,Argentina,67,30
215085,Rodrigo Naranjo,Chile,67,39
215092,Mauricio Zenteno,Chile,67,35
215594,Alexandru Vlad,Romania,67,29
215999,Diego DÃ­az,Chile,67,33
216012,AndrÃ©s Imperiale,Argentina,67,32
216017,HÃ©ctor BerrÃ­os,Chile,67,32
216237,Karim Azamoum,France,67,29
216260,Fabio Kaufmann,Germany,67,26
216273,Joni Kauko,Finland,67,28
216281,Mateo SuÅ¡iÄ‡,Bosnia Herzegovina,67,28
216534,Roberto Rodriguez,Switzerland,67,28
216709,Adam SuÅ¡ac,Croatia,67,30
216751,Diego Bejarano IbaÃ±ez,Bolivia,67,27
217021,Sandro CÃ©sar Cordovil de Lima,Brazil,67,28
217696,Azzeddine Doukha,Algeria,67,32
217990,Juan Pablo GÃ³mez Vidal,Argentina,67,28
218214,Fakhereedine Ben Youssef,Tunisia,67,28
220166,Avtandil Ebralidze,Georgia,67,27
220700,Micheal Azira,Uganda,67,31
221050,Waylon Francis,Costa Rica,67,28
221378,Carlos AndrÃ©s RamÃ­rez Aguirre,Colombia,67,31
221461,Armando Junior Vargas Morales,Colombia,67,30
221552,Sivert Heltne Nilsen,Norway,67,27
221713,Daniel Lovitz,United States,67,27
221824,æœ´æˆ,China PR,67,29
221847,æœ¨çƒ­åˆä¹°ææ±ŸÂ·èŽ«æ‰Žå¸•,China PR,67,28
221857,é‡‘æ•¬é“,China PR,67,27
221924,Kasper Fisker Jensen,Denmark,67,31
222134,Tarek Hamed,Egypt,67,30
222197,æŸä½³ä¿Š,China PR,67,28
222969,JÃ©rÃ´me Hergault,France,67,33
223424,Ä°lhan Depe,Turkey,67,26
223746,Greg Stewart,Scotland,67,29
223857,Oscar Fernando Salinas Aguilar,Chile,67,31
224165,JosÃ© Huentelaf,Chile,67,30
224391,Christophe PsychÃ©,France,67,30
224420,Stefan AÅ¡kovski,FYR Macedonia,67,27
224496,GermÃ¡n AndrÃ©s GutiÃ©rrez Henao,Colombia,67,29
224506,Mario Å itum,Croatia,67,27
224611,å•æ–‡å›,China PR,67,30
225376,Vlad Achim,Romania,67,30
225715,SaÅ¡a Å½ivec,Slovenia,67,28
226033,Elliot KÃ¤ck,Sweden,67,29
226286,Gabriel Ãvalos,Paraguay,67,28
226416,Rodrigo Javier Noya GarcÃ­a,Argentina,67,29
226757,MatÃ­as AndrÃ©s Escudero,Argentina,67,30
227412,David Alejandro GÃ³mez Rojas,Colombia,67,31
228130,ì˜¤ìŠ¹í›ˆ å´èˆœæ´ª,Korea Republic,67,31
228205,Daniel Cardoso,South Africa,67,30
228897,MickaÃ«l Alphonse,France,67,29
229055,SakÄ±b AytaÃ§,Turkey,67,27
229129,Amigo Luvuyo Memela,South Africa,67,31
229332,Antonio Campillo Medina,Spain,67,28
229380,David Mateos Rocha,Spain,67,34
229460,Andrea Nalini,Italy,67,29
229641,Mamadou Bagayoko,Ivory Coast,67,29
229750,Tommaso D'Orazio,Italy,67,29
230166,Felipe Melvin Azevedo Lima,Brazil,67,31
230167,Mateus Bernardo Tangil Melo,Brazil,67,31
230172,Filipe Vicente Traeira Lopes,Brazil,67,27
230203,Daniel Clayton Branco JuliÃ£o,Brazil,67,35
230220,Chris AntÃ´nio FarminhÃ£o Dias,Brazil,67,35
230238,Welson EmÃ­lio Leima Garcia,Brazil,67,35
230261,Renan Lorenzo Tojeiras Sampaio,Brazil,67,35
230262,Nuno Caio Cedrim Feitosa,Brazil,67,27
230268,EstevÃ£o Danilo Rios Chiamulera,Brazil,67,27
230288,Gustavo Patrick Pastor Pombo,Brazil,67,27
230306,Miguel Zabaco TomÃ©,Spain,67,30
230321,Rafael SimÃ£o de Aseiro Vieira,Brazil,67,27
230357,Kaio Jesus Aldair Porto,Brazil,67,27
230450,Breno Vicente Laranjeiro Rosan,Brazil,67,31
230467,Melvin Luan Regalo Sousa,Brazil,67,27
230471,Wilson Allan Rosan Dourado,Brazil,67,35
231563,Feiver Mercado,Colombia,67,29
232125,Jhonier Viveros DÃ­az,Colombia,67,27
232295,Florin Bejan,Romania,67,28
232374,å®‡è³€ç¥ž å‹å¼¥,Japan,67,31
232376,é’æœ¨ æ‹“çŸ¢,Japan,67,29
232382,é«™æœ¨ ä¿Šå¹¸,Japan,67,28
232467,ä¸‰ç”° å•“è²´,Japan,67,28
232469,Ramon Lopes de Freitas,Brazil,67,29
232505,æž— å“äºº,Japan,67,36
232597,æ»•æ˜¥ å¹¿è¼,Japan,67,30
232620,å¤§æ£® æ™ƒå¤ªéƒŽ,Japan,67,27
232622,é•·æ³½ éª,Japan,67,30
232728,å‰ç”° è±,Japan,67,29
232848,ä¸¸å±± ç¥å¸‚,Japan,67,30
232875,è¥¿ å¤§ä¼,Japan,67,31
232887,ä¸­æ‘ å……å­,Japan,67,28
232919,è—¤ç”° ç›´ä¹‹,Japan,67,32
232946,æ­¦å¯Œ å­ä»‹,Japan,67,28
233436,Asavela Mbekile,South Africa,67,32
233569,Fernando Saucedo,Bolivia,67,29
233870,Ricardo Miguel Martins Alves,Portugal,67,28
234004,TomÃ¡s Nicolas Nuninho Alfaro,Brazil,67,35
234016,Welliton Edson Helmes Junqueira,Brazil,67,31
234482,Jesper Christjansen,Denmark,67,31
234893,Giuseppe Mastinu,Italy,67,27
236074,Fred KauÃª Soidares Lima,Brazil,67,35
236169,Frederico Luis Rendel Barreto,Brazil,67,31
236173,Alex Charles Doneiro Gomes,Brazil,67,31
236192,Claudio Ever Silbeiro Martins,Brazil,67,35
236194,Venanzio Luis MeirÃ¡s Correia,Brazil,67,31
237247,Paulo VinÃ­cius Souza dos Santos,Hungary,67,29
238015,Johnatan Opoku,Netherlands,67,29
238657,Marc Heider,Germany,67,33
238685,Patrick Herrmann,Germany,67,31
239637,Charles Carolus Andriamahitsinoro,Madagascar,67,29
239848,Oleksiy Dytyatev,Ukraine,67,30
240206,Torgil Gjertsen,Norway,67,27
240258,Opa Sangante,Senegal,67,28
240689,Jonathan Alexis Sandoval Rojas,Uruguay,67,32
241011,SaÅ¡a JovanoviÄ‡,Serbia,67,27
242028,Ricardo DarÃ­o Blanco,Argentina,67,29
242327,Xola Mlambo,South Africa,67,28
242944,Federico HernÃ¡n Pereyra,Argentina,67,30
244251,Alon Turgeman,Israel,67,28
244706,Kevin Behrens,Germany,67,28
245549,JosÃ© Antonio Romera Navarro,Spain,67,31
245783,Paulo VÃ­tor Fagundes dos Anjos,Brazil,67,30
246339,Paulo Roberto Gonzaga,Brazil,67,30
247071,Mohammed Abdulrahman,United Arab Emirates,67,30
247148,Juan Pablo Segovia,Argentina,67,30
247423,Gabriel Costa,Uruguay,67,29
247767,Tiyani Mabunda,South Africa,67,31
247926,Andrew Russell,Hong Kong,67,31
247963,IonuÈ› Larie,Romania,67,32
248043,Gabriel VaÈ™vari,Romania,67,32
248100,RomÃ¡rio Santos Pires,Brazil,67,30
248755,Thibault Jaques,France,67,31
250798,Rahmani Chamseddine,Algeria,67,28
251148,RubÃ©n Zamponi,Argentina,67,32
251183,Ezequiel CÃ©rica,Argentina,67,32
251699,MathÃ­as Guerreyro,Ecuador,67,31
251705,Jorge Breitez,Ecuador,67,33
252545,Aliou CissÃ©,Senegal,67,29
252718,éˆ´æœ¨ å­å¸,Japan,67,29
242214,James Sands,United States,66,18
246420,JÃ©rÃ©my Doku,Belgium,66,17
243392,Rabbi Matondo,Wales,66,18
243627,Yacine Adli,France,66,18
244267,Antonio Marin,Croatia,66,18
236378,Alessandro Plizzari,Italy,66,19
242238,Oumar Solet,France,66,19
242453,Sepp van den Berg,Netherlands,66,17
244509,Dennis Jastrzembski,Germany,66,19
245131,Giorgi Tsitaishvili,Ukraine,66,18
248874,NicolÃ² Armini,Italy,66,18
252339,Tiago Emanuel EmbalÃ³ DjalÃ³,Portugal,66,19
235955,Rafik Guitane,France,66,20
238616,Pedro Lomba Neto,Portugal,66,19
241487,Jesus Ferreira,Colombia,66,18
245037,Eric GarcÃ­a Martret,Spain,66,18
245703,Igor Diveev,Russia,66,19
246728,Lassina TraorÃ©,Burkina Faso,66,18
233892,TomÃ¡s Sandoval,Argentina,66,20
236804,Facundo Medina,Argentina,66,20
237708,Moussa Sylla,France,66,19
240589,Miguel De la Fuente Escudero,Spain,66,19
245287,Sergio LÃ³pez Galache,Spain,66,20
245437,Adolfo JuliÃ¡n Gaich,Argentina,66,20
231395,JosÃ© Gomes,Portugal,66,20
233917,Dereck Kutesa,Switzerland,66,21
238282,Mamadou Coulibaly,Senegal,66,20
239138,ì •ìš°ì˜ Woo Yeong Jeong,Korea Republic,66,19
240215,Christian Capone,Italy,66,20
245035,Claudio Gomes,France,66,18
245894,Roberto GonzÃ¡lez BayÃ³n,Spain,66,18
251894,Manuel LuÃ­s Da Silva Cafumana,Angola,66,20
229745,Bright Enobakhare,Nigeria,66,21
230786,Jose LuÃ­s GarcÃ­a VayÃ¡,Spain,66,20
231442,Marcus Browne,England,66,21
235161,Josh Maja,England,66,20
236941,Jake Hastie,Scotland,66,20
240660,Mehdi Pascal Marcel LÃ©ris,France,66,21
241187,Lutsharel Geertruida,Netherlands,66,18
242528,Thomas Buitink,Netherlands,66,19
242656,Illan Meslier,France,66,19
244401,Mohamed Ali Camara,Guinea,66,21
247103,DÃ¡vid Hancko,Slovakia,66,21
231973,Danilo Acosta,Honduras,66,21
234886,Milan Dimun,Slovakia,66,22
235171,Adrien Bongiovanni,Belgium,66,19
235413,RadosÅ‚aw Majecki,Poland,66,19
236467,Felix GÃ¶tze,Germany,66,21
237477,Marcus Tavernier,England,66,20
237496,Djordje Mihailovic,United States,66,20
239259,Rocky Bushiri,Belgium,66,19
240751,GaÃ«tan Poussin,France,66,20
240950,Pedro AntÃ³nio Pereira GonÃ§alves,Portugal,66,21
242294,Jeronimo Cacciabue,Argentina,66,21
243249,Jurgen Ekkelenkamp,Netherlands,66,19
244050,Wouter Burger,Netherlands,66,18
244340,Rok VodiÅ¡ek,Slovenia,66,20
251404,Javier FernÃ¡ndez HernÃ¡ndez,Spain,66,21
225105,Cristo GonzÃ¡lez PÃ©rez,Spain,66,21
231445,Josh Dasilva,England,66,20
233018,ê¹€ëŒ€ì› é‡‘å¤§å…ƒ,Korea Republic,66,22
233884,Charles Pickel,Switzerland,66,22
235026,Omar Richards,England,66,20
237726,Nick Venema,Netherlands,66,20
239936,NicolÃ¡s Guerra,Chile,66,20
240081,Ivan Lapshov,Russia,66,20
244840,Lennart Czyborra,Germany,66,20
245237,Ignacio Antonio Saavedra Pino,Chile,66,20
246011,VÃ­ctor GarcÃ­a Raja,Spain,66,22
246282,Salvador Ferrer Canals,Spain,66,21
252289,Richard Birkheun Rodrigues,Brazil,66,19
252703,AdriÃ¡n Portero Carrasco,Spain,66,21
222836,Ryan Ledson,England,66,21
225738,JosÃ© Luis Zalazar Martinez,Spain,66,21
228225,Wes Harding,England,66,22
229831,Osvaldo RodrÃ­guez del Portal,Mexico,66,22
233057,Franco Troyansky,Argentina,66,22
233139,Cedric Itten,Switzerland,66,22
233397,Agyemang Diawusie,Germany,66,21
233841,Carlos Cuesta,Colombia,66,20
234097,Renato TarifeÃ±o,Chile,66,22
234319,Lewis Travis,England,66,21
234350,VÃ­ctor Ãlvarez Rozada,Spain,66,21
235215,Giovanni Crociata,Italy,66,21
237310,Demetri Mitchell,England,66,22
239368,Mitchel Bakker,Netherlands,66,19
239545,JosÃ© de JesÃºs GodÃ­nez,Mexico,66,22
241695,Jonathan Amon,United States,66,20
242307,Cristian NÃºÃ±ez,Paraguay,66,21
242317,Alejo Antilef,Argentina,66,20
244143,Valentin Costache,Romania,66,20
246866,Pedro Henrique Rocha PelÃ¡gio,Portugal,66,19
246952,Younn Zahary,France,66,20
251300,Khalid Hachadi,Morocco,66,21
251387,Luis DÃ­az,Costa Rica,66,20
252083,Douglas AurÃ©lio,Brazil,66,20
252230,Yago Gandoy MartÃ­nez,Spain,66,20
208581,Zymer Bytyqi,Norway,66,22
212040,Ulrik YttergÃ¥rd Jenssen,Norway,66,22
221661,Guido Nahuel VadalÃ¡,Argentina,66,22
222878,Tyler Walker,England,66,22
223962,Rodney Kongolo,Netherlands,66,21
224892,Valdomiro Tualungo Paulo Lameiras,Portugal,66,23
226265,Carlos Lobos,Chile,66,22
227884,Bright Osayi-Samuel,Nigeria,66,21
228426,Leonardo Escorcia,Colombia,66,22
228886,Giuseppe Panico,Italy,66,22
229610,Robin Tim Becker,Germany,66,22
230557,Alessio Da Cruz,Netherlands,66,22
230912,Paolo Ghiglione,Italy,66,22
231307,Morgan Poaty,France,66,21
231474,JoÃ£o Paulo Santos da Costa,Portugal,66,23
232405,Yhorman David Hurtado Torres,Colombia,66,22
233084,Nahuel Molina,Argentina,66,21
233309,SimÃ³n RamÃ­rez,Chile,66,20
233373,StÃ©phane Diarra,Ivory Coast,66,20
234158,Alimami Gory,France,66,22
234668,Kangni Frederic Ananou,Germany,66,21
234856,Houboulang Mendes,France,66,21
236043,Daniel Batty,England,66,21
236650,Jacob Brown,England,66,21
236963,Roland Niczuly,Romania,66,23
238114,Carlos Alonso Vargas Tenorio,Mexico,66,20
238953,Maximilian Wolfram,Germany,66,22
239373,Zian Flemming,Netherlands,66,20
239438,Teenage Hadebe,Zimbabwe,66,23
239494,Maximilian Thalhammer,Germany,66,21
239513,Josh Earl,England,66,20
239529,Frank Onyeka,Nigeria,66,21
240350,Felipe AndrÃ©s Barrientos Mena,Chile,66,22
240511,Indy Boonen,Belgium,66,20
241172,Diego HernÃ¡ndez Barriuso,Spain,66,23
241570,Ulises Cardona,Mexico,66,20
241837,Facundo NadalÃ­n,Argentina,66,21
241937,Abdou Harroui,Netherlands,66,21
242052,JesÃºs Medina,Paraguay,66,22
242412,Marko MihojeviÄ‡,Bosnia Herzegovina,66,23
242426,Edwuin Steven CetrÃ© Angulo,Colombia,66,21
242792,Merveille Ndockyt,Congo,66,20
243816,Emanuel IÃ±Ã­guez,Argentina,66,22
244363,Daniel CerÃ¢ntula Fuzato,Brazil,66,21
244654,å¤§è¿« åœ­ä»‹,Japan,66,19
245235,Alexander Hartmann Bah,Denmark,66,21
246608,Ãlvaro Fidalgo FernÃ¡ndez,Spain,66,22
246974,Diogo dos Santos Cabral,Portugal,66,20
247150,Alex Vigo,Argentina,66,20
247263,Edmond Tapsoba,Burkina Faso,66,20
248060,Valentin MihÄƒilÄƒ,Romania,66,19
248257,SebastiÃ¡n Galani,Chile,66,21
248878,Luca Kilian,Germany,66,19
205481,Mason Bennett,England,66,22
213488,Daniel De Silva,Australia,66,22
215036,Fernando Cornejo,Chile,66,23
215410,Brendan Chardonnet,France,66,24
220605,Joao RodrÃ­guez,Colombia,66,23
220669,Fejiri Okenabirhie,England,66,23
222394,Younes Bnou-Marzouk,Morocco,66,23
222540,Nikos Vergos,Greece,66,23
224953,AndrÃ©  Campos Moreira,Portugal,66,23
225355,William Parra,Colombia,66,24
225435,JosÃ© Luis Moreno,Colombia,66,22
225625,Kane Vincent-Young,England,66,23
225769,George Dobson,England,66,21
226249,Moses Odjer,Ghana,66,22
226268,Federico Dimarco,Italy,66,21
228770,Jorge Segura,Colombia,66,22
229082,Oliver Abildgaard,Denmark,66,23
229127,Jens Teunckens,Belgium,66,21
229701,Philipp Ochs,Germany,66,22
229742,Harun Alpsoy,Turkey,66,22
229753,Tsiy-William Ndenge,Germany,66,22
229865,Ã“scar Francisco GarcÃ­a Quintela,Spain,66,23
231137,Domen ÄŒrnigoj,Slovenia,66,23
231408,Jonathan Leko,England,66,20
231753,JÃ©rÃ©my Livolant,France,66,21
232832,Luciano GÃ³mez,Argentina,66,23
233079,Christian Rivera,Colombia,66,23
233606,JesÃºs Angulo,Mexico,66,22
233809,Alessandro Rossi,Italy,66,22
234202,ChÃ© Nunnely,Netherlands,66,20
234727,Timo HÃ¼bers,Germany,66,22
235301,Patrick Schmidt,Austria,66,20
235315,Valentin Gheorghe,Romania,66,22
235507,IbÃ¡n Salvador EdÃº,Equatorial Guinea,66,23
236615,Dante Rigo,Belgium,66,20
236695,JosÃ© Luis MuÃ±oz LeÃ³n,Spain,66,22
236703,David Raum,Germany,66,21
237525,Arnaud Bodart,Belgium,66,21
238820,Quentin Maceiras,Switzerland,66,23
239365,Adrian Petre,Romania,66,21
239391,Juan Carlos Gaete,Chile,66,23
240064,Ousseynou Ba,Senegal,66,23
240172,Eduardo Cortina GarcÃ­a,Spain,66,22
240223,Mihailo RistiÄ‡,Serbia,66,23
240415,AndrÃ© Martins de Sousa,Portugal,66,21
241275,Driss Khalid,Morocco,66,20
241406,Jefferson Intriago,Ecuador,66,23
241445,Alpha Sissoko,France,66,22
241462,Ramiro Guerra,Uruguay,66,22
241465,VÃ­ctor Moya MartÃ­nez,Spain,66,22
242158,Alexis RodrÃ­guez,Argentina,66,23
242217,Edo Kayembe,DR Congo,66,21
242722,Alejandro Enrique Fuenmayor Castillo,Venezuela,66,22
243074,Simone Icardi,Italy,66,22
244185,Samuel Mraz,Slovakia,66,22
244438,Youba Diarra,Mali,66,21
244447,Josepablo Monreal,Chile,66,23
245091,Luca Ravanelli,Italy,66,22
247186,Richard Prieto,Paraguay,66,22
248117,Andrei Ciobanu,Romania,66,21
251195,Bongani Sam,South Africa,66,21
251790,Hamza Rafia,France,66,20
251920,Andrea Meroni,Italy,66,22
252062,Riccardo Moreo,Italy,66,23
213152,Carlton Morris,England,66,23
214088,Cameron Dawson,England,66,23
219461,Erik Palmer-Brown,United States,66,22
219584,Luca Lezzerini,Italy,66,24
220139,Sammie Szmodics,England,66,23
220786,Moussa Jailani Njie,Norway,66,23
220944,Joe Wildsmith,England,66,23
221489,Jason Flores Abrigo,Chile,66,22
222256,Teddy Bishop,England,66,22
222916,Josh Ginnelly,England,66,22
224019,Pedro Chirivella Burgos,Spain,66,22
224855,George Byers,Scotland,66,23
224875,Bonke Innocent,Nigeria,66,23
225261,Sergio Gil Latorre,Spain,66,23
225387,Lewis Page,England,66,23
225550,Gaspar Panadero Zamora,Spain,66,21
225610,Stefano Gori,Italy,66,23
225710,Seydou Sy,Senegal,66,23
225768,Ilias Chatzitheodoridis,Greece,66,21
226431,Leonardo da Silva Lopes,Portugal,66,20
228591,Carlens Arcus,Haiti,66,23
228607,Dominik Reimann,Germany,66,22
229557,SebastiÃ¡n MacÃ­as Correa,Colombia,66,23
229891,Julian Ryerson,Norway,66,21
229912,Joshua Emmanuel,England,66,21
230134,Sergio Molina Beloqui,Spain,66,23
230888,Aiden O'Neill,Australia,66,20
231244,Edson ResÃ©ndez,Mexico,66,23
231354,MiloÅ¡ PantoviÄ‡,Serbia,66,22
232136,Fernand Mayembo,Congo,66,23
232296,Fahd Moufi,Morocco,66,23
233736,Juan Pablo RamÃ­rez,Colombia,66,21
234222,ì¡°ì˜ìš± Young Wook Cho,Korea Republic,66,20
234983,Qazim LaÃ§i,Albania,66,23
235253,Patrick Kammerbauer,Germany,66,22
235269,Silviu Balaure,Romania,66,23
235536,Francisco Eduardo Venegas Moreno,Mexico,66,20
235925,GastÃ³n GÃ³mez,Argentina,66,23
236585,ìœ ì£¼ì•ˆ Ju An You,Korea Republic,66,20
236924,Bruno Ricardo Valdez Wilson,Portugal,66,22
237160,Ro-Shaun Williams,England,66,20
237198,Antoine Leautey,France,66,23
237721,Abdullah Al Khaibari,Saudi Arabia,66,22
237772,Matthias Verreth,Belgium,66,21
239021,Theodor Bergmann,Germany,66,22
239571,Tim Handwerker,Germany,66,21
239902,GonÃ§alo Domingues Agrelos,Portugal,66,21
239946,Jorge Alfredo ValadÃ©z Callente,Mexico,66,23
240459,Chiderah Ezeh,Nigeria,66,21
240663,Miguel Ãngel Merentiel Serrano,Uruguay,66,23
242383,Simon Lorenz,Germany,66,22
242427,AdriÃ¡n Mora Barraza,Mexico,66,21
244489,Paterson Chato,Germany,66,22
244546,Federico Proia,Italy,66,23
246010,Alejandro Cobo Padillo,Spain,66,23
247665,Ruster Santos D'Ajuda,Brazil,66,22
248105,Virgil GhiÈ›Äƒ,Romania,66,21
251445,Samuel Dias Lino,Brazil,66,19
251531,Dejan Kerkez,Serbia,66,23
252184,Medwin BiteghÃ©,Gabon,66,22
206562,Louis Thompson,Wales,66,24
211785,Benjamin Garuccio,Australia,66,24
213449,PaweÅ‚ Stolarski,Poland,66,23
213642,James Wilson,England,66,23
213835,Jens-Martin Gammelby,Denmark,66,24
215818,Emerson Hyndman,United States,66,23
216540,William Eskelinen,Sweden,66,22
219951,Anton SalÃ©tros,Sweden,66,23
220072,Georgi Kitanov,Bulgaria,66,24
223306,JarosÅ‚aw Jach,Poland,66,25
223925,Alexander Brunst-ZÃ¶llner,Germany,66,23
224198,Karim Hafez  Ramadan,Egypt,66,23
224302,Mateusz Wieteska,Poland,66,22
224662,Maurice Multhaup,Germany,66,22
224774,Hakan Ã‡inemre,Turkey,66,25
224973,Arturo Molina Tornero,Spain,66,23
225574,AndrÃ©s Murillo,Colombia,66,23
225734,CJ Hamilton,England,66,24
225933,Erik Roberto Silva do Nascimento,Brazil,66,24
227599,Djibril Dianessy,France,66,23
227982,ìž¥ìœ¤í˜¸ å¼ æ¶¦é•,Korea Republic,66,22
228007,ì´ì˜ìž¬ æŽè£è½½,Korea Republic,66,24
228058,Lukas Gugganig,Austria,66,24
228809,AgustÃ­n Doffo,Argentina,66,24
229175,Niko Kijewski,Germany,66,23
229477,Mike-Steven BÃ¤hre,Germany,66,23
229873,Alexander Munksgaard,Denmark,66,21
230995,Sidy Sarr,Senegal,66,23
231103,Brahim KonatÃ©,France,66,23
234740,Mohamed El Hankouri,Morocco,66,22
234760,Arkadiusz Reca,Poland,66,24
235398,Jean Carlos Silva Rocha,Brazil,66,23
235590,Pablo Eduardo Sisniega Fink,Mexico,66,23
236367,Kadiri Mohammed,Ghana,66,23
236447,Ronaldo PeÃ±a,Venezuela,66,22
236474,Mustapha Bundu,Sierra Leone,66,22
236943,Anibal ChalÃ¡,Ecuador,66,23
237758,æ¾åŽŸ å¾Œ,Japan,66,22
238475,Olivier Verdon,Benin,66,23
239660,Larry Angulo,Colombia,66,23
239849,Chahreddine Boukholda,France,66,23
240795,Rodrigo de Souza Prado,Brazil,66,23
240914,Emeka Friday Eze,Nigeria,66,22
241089,Cyrille Bayala,Burkina Faso,66,23
242021,Yehor Nazaryna,Ukraine,66,21
242116,Maxime Etuin,France,66,23
242181,Vivaldo Neto,Brazil,66,22
242312,Abdulfatah Adam,Saudi Arabia,66,24
243456,Brian White,United States,66,23
244391,Fashion Sakala,Zambia,66,22
244655,Gavin Whyte,Northern Ireland,66,23
244751,Senou Coulibaly,France,66,24
245242,Darko TodoroviÄ‡,Bosnia Herzegovina,66,22
245748,Steve Lawson,Togo,66,24
246844,Carlos Neva Tey,Spain,66,23
248565,Cristian JosuÃ© Artiles CedrÃ©s,Spain,66,23
251154,Facundo Pons,Argentina,66,23
251941,Tomislav Å trkalj,Croatia,66,22
252014,Herbert Bockhorn,Uganda,66,24
252168,Miguel Brizuela,Argentina,66,22
252692,Shamar Nicholson,Jamaica,66,22
204324,Matthew Kennedy,Scotland,66,24
208999,Drey Jermaine Wright,England,66,24
209264,BÃ¥rd Finne,Norway,66,24
210046,Kieran Sadlier,Republic of Ireland,66,24
212287,Andreas MaxsÃ¸,Denmark,66,25
212493,Sullay Kaikai,England,66,23
212821,Dylan Seys,Belgium,66,22
212997,Eroll Zejnullahu,Kosovo,66,24
213147,Jamie Allen,England,66,24
213407,Matt Macey,England,66,24
213659,Fankaty Dabo,England,66,23
213815,Mikael Uhre,Denmark,66,24
215756,Sam McQueen,England,66,24
216981,Gervane Kastaneer,Curacao,66,23
222215,Petter  Strand,Norway,66,24
222411,JÃ©rÃ´me Prior,France,66,23
222484,Daniel MesenhÃ¶ler,Germany,66,23
225531,Dario Van den Buijs,Belgium,66,23
